"","highest_qual","post_school_training_Computing","post_school_trainingArts","post_school_training_Creative.Arts","post_school_training_post_school_training_Languages","post_school_trainingScience","post_school_training_Social.Science","post_school_training_post_school_training_Mathematics","post_school_trainingEngineering","post_school_training_Education","post_school_training_Other"
"3200",4,1,0,0,0,0,0,0,0,0,0
"3201",3,0,0,0,1,0,0,0,0,0,0
"3202",3,0,0,0,0,0,0,0,0,0,0
"3203",3,1,0,0,0,0,0,0,0,0,0
"3204",4,1,0,0,0,0,0,0,1,0,0
"3205",2,1,0,0,0,0,0,0,0,0,0
"3206",3,1,0,0,1,0,0,1,0,0,0
"3207",NA,0,0,0,0,0,0,0,0,0,0
"3208",1,1,0,0,0,0,0,0,0,0,0
"3209",NA,0,0,0,0,0,0,0,0,0,0
"3210",3,0,0,0,0,0,0,0,0,0,0
"3211",3,0,0,0,0,0,0,0,0,0,1
"3212",2,1,0,0,0,0,0,0,0,0,0
"3213",4,0,0,0,0,0,0,1,0,0,0
"3214",2,0,0,0,0,0,0,0,0,0,0
"3215",NA,0,0,0,0,0,0,0,0,0,0
"3216",3,1,0,0,0,0,0,0,0,0,0
"3217",3,1,0,0,0,1,0,0,0,0,0
"3218",3,0,0,0,0,0,0,0,1,0,0
"3219",NA,0,0,0,0,0,0,0,0,0,0
"3220",3,0,0,0,0,0,0,0,1,0,0
"3221",3,0,0,0,1,0,1,0,0,0,0
"3222",1,1,0,0,0,0,0,0,0,0,0
"3223",1,0,0,0,1,0,1,0,1,0,0
"3224",3,0,0,0,0,0,0,0,0,0,0
"3225",3,1,0,0,0,0,0,1,0,0,0
"3226",3,0,0,0,0,0,0,0,0,0,0
"3227",4,0,0,0,0,0,0,0,0,0,0
"3228",NA,0,0,0,0,0,0,0,0,0,0
"3229",NA,0,0,0,0,0,0,0,0,0,0
"3230",3,1,0,0,0,0,0,0,1,0,0
"3231",3,0,0,0,0,0,0,0,0,0,0
"3232",3,1,0,0,0,0,0,0,0,0,0
"3233",4,0,0,0,0,0,0,0,1,0,0
"3234",1,0,0,0,0,0,0,1,0,0,0
"3235",3,1,0,0,0,0,0,1,0,0,0
"3236",3,0,0,0,0,0,0,1,0,0,0
"3237",1,0,0,0,0,0,0,0,0,0,0
"3238",2,1,0,0,0,1,0,1,0,0,0
"3239",NA,0,0,0,0,0,0,0,0,0,0
"3240",1,0,0,0,0,0,0,0,0,0,0
"3241",4,0,1,0,0,0,0,0,0,0,0
"3242",4,0,0,0,0,0,0,0,1,0,0
"3243",4,1,0,0,0,1,0,0,0,1,0
"3244",4,0,0,0,0,0,0,0,1,0,0
"3245",3,1,0,0,0,0,0,0,0,0,0
"3246",2,1,0,0,0,0,0,0,0,0,0
"3247",3,1,0,0,0,0,0,0,0,0,0
"3248",NA,0,0,0,0,0,0,0,0,0,0
"3249",4,0,0,0,0,0,0,0,1,0,0
"3250",3,0,0,0,1,0,0,0,0,0,0
"3251",4,0,0,0,0,0,0,0,0,0,0
"3252",1,0,0,0,0,0,0,0,0,0,0
"3253",1,1,0,0,0,0,0,0,0,0,1
"3254",3,0,0,0,0,0,0,0,0,0,0
"3255",NA,0,0,0,0,0,0,0,0,0,0
"3256",4,1,0,0,0,0,0,1,0,0,0
"3257",2,0,0,0,0,0,0,0,0,0,0
"3258",1,0,0,0,0,0,0,0,0,0,0
"3259",4,0,0,0,0,0,0,0,1,0,0
"3260",4,1,0,0,0,0,0,0,0,0,1
"3261",3,1,1,0,0,0,0,0,0,0,0
"3262",3,0,0,0,0,0,0,0,1,0,0
"3263",2,0,0,0,0,0,0,0,0,0,1
"3264",3,0,0,0,0,0,0,0,0,0,1
"3265",3,1,0,0,0,0,0,0,0,0,0
"3266",4,0,0,0,0,0,0,0,0,0,0
"3267",1,1,0,0,1,0,0,0,0,0,1
"3268",2,1,0,0,0,0,0,0,0,0,0
"3269",1,0,0,0,0,0,0,0,0,0,1
"3270",1,1,0,0,0,0,0,0,0,0,0
"3271",NA,0,0,0,0,0,0,0,0,0,0
"3272",3,1,0,0,0,0,0,0,0,0,0
"3273",3,1,0,0,0,0,0,1,1,0,0
"3274",NA,0,0,0,0,0,0,0,0,0,0
"3275",4,1,0,0,0,0,0,0,0,0,1
"3276",3,0,0,0,0,0,0,0,1,0,0
"3277",2,0,0,0,0,0,0,0,1,0,0
"3278",1,0,0,0,0,0,0,0,0,0,0
"3279",1,0,0,0,0,0,0,0,0,0,0
"3280",4,1,0,0,0,0,0,0,0,0,0
"3281",1,1,0,0,0,0,0,0,0,0,0
"3282",NA,0,0,0,0,0,0,0,0,0,0
"3283",NA,0,0,0,0,0,0,0,0,0,0
"3284",1,1,0,0,0,0,0,0,0,0,0
"3285",2,1,0,0,0,0,0,0,0,0,0
"3286",4,1,0,0,0,0,0,0,1,0,0
"3287",4,1,0,0,0,1,0,0,0,0,0
"3288",3,0,0,0,0,0,0,0,0,0,0
"3289",2,1,0,0,0,0,0,1,1,0,0
"3290",2,1,0,0,0,0,0,0,0,0,0
"3291",2,0,0,0,0,0,0,0,1,0,0
"3292",3,1,0,0,0,0,0,0,0,0,0
"3293",4,0,0,0,0,0,0,0,0,1,0
"3294",1,0,0,0,0,0,0,0,0,0,0
"3295",3,0,0,0,0,0,0,0,0,0,1
"3296",NA,0,0,0,0,0,0,0,0,0,0
"3297",4,0,0,0,0,0,0,0,0,0,0
"3298",4,1,0,0,0,0,0,0,0,0,0
"3299",3,1,0,0,0,0,0,0,0,0,0
"3300",3,0,0,0,0,0,0,0,0,0,0
"3301",1,1,0,0,0,0,0,0,0,0,1
"3302",3,1,0,0,0,0,0,0,0,0,0
"3303",3,1,0,0,0,0,0,0,0,0,0
"3304",NA,0,0,0,0,0,0,0,0,0,0
"3305",4,1,0,0,0,0,0,0,0,0,0
"3306",2,0,0,0,0,0,0,0,0,0,0
"3307",4,0,0,0,0,0,0,0,1,0,0
"3308",1,0,0,0,0,0,0,0,0,0,0
"3309",3,0,0,0,0,1,0,0,1,0,0
"3310",1,0,0,0,0,0,0,0,0,0,0
"3311",3,0,0,0,0,0,0,0,0,0,0
"3312",4,0,0,0,0,0,0,0,0,0,1
"3313",1,1,0,0,0,0,1,0,1,0,0
"3314",NA,0,0,0,0,0,0,0,0,0,0
"3315",4,0,0,0,0,1,0,0,1,0,0
"3316",3,1,0,0,0,0,0,0,0,0,0
"3317",4,1,0,0,0,0,0,0,0,0,0
"3318",3,0,0,0,0,0,0,0,0,0,0
"3319",4,1,0,0,0,0,0,0,1,0,0
"3320",3,1,0,1,0,0,0,0,0,0,0
"3321",4,1,0,0,0,0,0,0,0,0,0
"3322",1,0,0,0,0,0,0,0,0,0,0
"3323",4,1,0,0,0,1,0,1,1,0,0
"3324",4,0,0,0,0,0,0,0,1,0,0
"3325",3,0,0,0,0,0,0,0,0,0,0
"3326",4,1,0,0,0,0,0,0,1,0,0
"3327",3,1,0,0,0,0,0,0,0,0,0
"3328",2,1,0,0,0,0,0,0,0,0,0
"3329",1,0,0,0,0,0,0,0,0,0,0
"3330",1,0,0,0,0,0,0,0,0,0,0
"3331",4,0,0,0,0,0,0,0,1,0,0
"3332",4,1,0,0,0,0,0,0,1,0,0
"3333",2,1,0,0,0,1,0,1,1,0,0
"3334",NA,0,0,0,0,0,0,0,0,0,0
"3335",3,1,0,0,0,0,0,0,0,0,0
"3336",3,0,0,0,0,0,0,0,1,0,0
"3337",4,1,0,0,0,0,0,0,0,0,0
"3338",1,1,0,0,1,0,0,0,0,0,0
"3339",3,1,0,0,0,1,0,1,1,0,0
"3340",NA,0,0,0,0,0,0,0,0,0,0
"3341",3,1,0,0,0,0,0,0,0,0,0
"3342",1,1,0,1,0,0,0,0,0,0,1
"3343",NA,0,0,0,0,0,0,0,0,0,0
"3344",3,1,0,0,0,0,0,0,0,0,0
"3345",1,1,0,0,0,0,0,0,0,0,0
"3346",4,1,0,0,1,0,0,0,0,0,0
"3347",3,1,0,0,0,0,1,0,0,0,0
"3348",4,1,0,0,0,0,0,0,0,0,0
"3349",3,1,0,0,0,1,0,0,0,0,0
"3350",1,1,0,0,0,0,0,0,0,0,0
"3351",1,1,0,0,0,0,0,0,0,0,0
"3352",1,0,0,0,0,0,0,0,1,0,0
"3353",1,1,0,0,0,0,0,1,0,0,0
"3354",2,0,0,0,0,0,0,0,0,0,0
"3355",3,1,0,0,0,0,0,1,0,0,0
"3356",3,1,0,0,0,0,0,0,0,0,1
"3357",1,1,0,0,0,1,0,1,1,0,0
"3358",3,1,0,0,0,0,0,0,0,0,0
"3359",NA,0,0,0,0,0,0,0,0,0,0
"3360",NA,0,0,0,0,0,0,0,0,0,0
"3361",3,0,0,0,0,0,0,1,0,0,0
"3362",4,0,0,0,0,1,0,0,0,0,0
"3363",NA,0,0,0,0,0,0,0,0,0,0
"3364",3,0,0,0,0,0,0,0,0,0,0
"3365",2,1,0,0,0,0,0,0,0,0,0
"3366",4,1,0,0,0,0,0,0,0,0,0
"3367",NA,0,0,0,0,0,0,0,0,0,0
"3368",4,0,0,0,0,0,0,0,0,0,0
"3369",NA,0,0,0,0,0,0,0,0,0,0
"3370",4,1,0,0,0,1,0,1,0,1,0
"3371",1,0,0,0,0,0,0,0,0,0,0
"3372",3,1,0,0,1,0,1,0,0,0,0
"3373",2,1,0,0,0,0,0,0,0,0,0
"3374",1,0,0,0,0,0,0,0,0,0,0
"3375",3,0,0,0,0,0,0,0,0,0,1
"3376",4,0,0,0,0,0,0,0,1,0,0
"3377",1,0,0,0,0,0,0,0,0,0,0
"3378",3,0,0,0,0,0,0,0,0,0,1
"3379",3,1,0,0,0,0,0,0,0,0,0
"3380",4,0,0,0,0,0,0,0,1,0,0
"3381",4,1,0,0,0,1,0,0,0,0,0
"3382",NA,0,0,0,0,0,0,0,0,0,0
"3383",1,1,0,0,0,1,0,1,1,0,0
"3384",2,0,0,0,0,0,0,0,0,0,0
"3385",4,0,0,0,0,0,0,0,1,0,0
"3386",4,0,0,0,0,0,0,0,1,0,0
"3387",4,1,0,0,0,0,0,0,1,0,0
"3388",NA,0,0,0,0,0,0,0,0,0,0
"3389",4,0,0,0,0,0,0,0,0,0,0
"3390",4,0,0,0,0,0,0,0,0,0,0
"3391",2,1,1,1,0,0,0,0,0,0,0
"3392",3,0,0,0,0,0,0,0,0,0,0
"3393",1,1,0,0,0,0,0,0,0,0,0
"3394",4,1,0,0,0,0,0,0,0,0,0
"3395",3,0,0,0,0,0,0,0,1,0,0
"3396",3,1,0,0,0,0,0,0,0,0,0
"3397",NA,0,0,0,0,0,0,0,0,0,0
"3398",2,1,0,0,0,1,0,1,1,0,0
"3399",1,1,1,0,0,0,1,0,1,0,0
"3400",3,1,0,0,0,0,0,0,0,0,0
"3401",NA,0,0,0,0,0,0,0,0,0,0
"3402",2,1,0,0,0,0,0,0,0,0,0
"3403",NA,0,0,0,0,0,0,0,0,0,0
"3404",4,0,0,0,0,1,0,0,0,0,0
"3405",3,1,0,0,0,0,0,0,0,0,0
"3406",3,1,0,0,0,0,0,0,0,0,0
"3407",3,0,0,0,0,0,0,0,0,0,0
"3408",1,1,0,0,0,1,0,1,1,0,1
"3409",3,1,0,0,0,0,0,0,0,0,0
"3410",4,0,0,0,0,0,0,0,1,0,0
"3411",3,0,0,0,0,0,0,0,0,0,0
"3412",3,1,0,0,0,0,0,1,0,0,0
"3413",4,0,0,1,1,1,0,1,1,0,0
"3414",4,1,0,0,0,1,0,0,0,0,1
"3415",1,0,0,0,0,0,0,0,0,0,0
"3416",1,0,0,1,0,0,0,0,0,0,0
"3417",4,1,0,0,0,1,0,0,0,0,0
"3418",3,1,0,0,0,0,0,0,0,0,0
"3419",1,0,0,0,0,0,0,0,1,0,0
"3420",4,0,0,0,0,1,0,0,0,0,0
"3421",3,0,0,0,0,0,0,0,0,0,0
"3422",4,1,0,0,0,0,1,0,0,1,0
"3423",4,1,0,0,0,0,0,0,0,0,0
"3424",3,0,0,0,0,0,0,0,0,0,0
"3425",1,0,0,0,0,0,0,0,0,0,0
"3426",3,1,1,1,0,0,0,0,0,0,0
"3427",NA,0,0,0,0,0,0,0,0,0,0
"3428",4,1,0,0,0,0,0,0,1,0,0
"3429",4,1,0,0,0,1,0,0,0,0,0
"3430",1,0,0,0,0,0,0,0,0,0,1
"3431",NA,0,0,0,0,0,0,0,0,0,0
"3432",3,1,0,0,0,0,0,0,1,0,0
"3433",3,0,0,0,0,0,0,0,0,0,0
"3434",3,1,0,0,0,0,0,0,0,0,0
"3435",1,1,0,0,0,0,0,0,0,0,0
"3436",3,0,0,0,0,0,0,0,0,0,0
"3437",4,1,0,0,0,0,1,0,0,0,0
"3438",4,1,0,0,0,1,0,0,0,0,0
"3439",3,0,0,0,0,0,0,1,0,0,0
"3440",4,0,0,0,0,1,0,0,0,0,0
"3441",4,1,0,0,0,0,0,1,0,0,0
"3442",1,0,0,0,0,0,0,0,0,0,0
"3443",1,0,0,0,0,0,0,0,0,0,0
"3444",NA,0,0,0,0,0,0,0,0,0,0
"3445",3,1,0,0,0,0,0,0,0,0,0
"3446",2,0,0,0,0,0,0,1,0,0,0
"3447",4,1,0,0,0,0,0,0,0,0,0
"3448",2,1,0,0,0,0,0,0,1,0,1
"3449",NA,0,0,0,0,0,0,0,0,0,0
"3450",1,1,0,0,0,0,0,0,0,0,0
"3451",3,0,0,0,0,1,0,0,0,0,0
"3452",2,0,0,0,0,0,0,0,0,0,0
"3453",2,0,0,0,0,0,0,0,0,0,0
"3454",2,1,0,0,0,0,0,0,0,0,0
"3455",1,0,0,0,0,0,0,0,0,0,0
"3456",3,1,0,0,0,0,0,0,1,0,0
"3457",3,0,0,0,0,0,0,1,0,0,0
"3458",3,1,0,0,0,0,0,0,0,0,0
"3459",2,1,0,0,1,0,0,0,0,0,0
"3460",1,0,0,0,0,0,0,0,0,0,0
"3461",3,1,0,0,0,0,0,0,0,0,0
"3462",4,1,0,0,0,0,0,0,0,0,1
"3463",2,1,0,0,0,0,0,0,0,0,0
"3464",2,1,0,0,0,0,0,0,0,0,0
"3465",1,0,0,0,0,1,0,0,0,0,0
"3466",2,0,0,0,0,0,0,0,0,0,0
"3467",1,0,0,0,0,0,0,0,0,0,0
"3468",2,1,0,0,1,1,0,0,0,0,0
"3469",4,0,0,0,0,1,0,0,0,0,0
"3470",3,1,0,0,0,0,1,0,0,0,0
"3471",3,1,0,0,0,0,0,0,1,0,0
"3472",3,0,0,0,0,0,0,0,0,0,0
"3473",2,1,0,0,0,0,0,0,0,0,0
"3474",NA,0,0,0,0,0,0,0,0,0,0
"3475",4,1,0,0,0,0,0,0,0,0,0
"3476",3,1,0,0,0,0,0,0,1,0,0
"3477",3,0,0,0,0,0,0,0,0,0,0
"3478",1,0,0,0,0,0,0,0,0,0,1
"3479",1,1,0,0,0,0,0,0,0,0,0
"3480",3,1,0,0,0,0,0,0,0,0,0
"3481",3,1,0,0,0,0,0,0,1,0,0
"3482",3,1,0,0,0,0,0,0,0,0,0
"3483",NA,0,0,0,0,0,0,0,0,0,0
"3484",3,1,0,0,0,0,0,1,1,0,0
"3485",3,0,0,0,1,0,0,0,0,0,0
"3486",3,1,0,0,0,0,0,1,0,0,0
"3487",4,1,0,0,0,0,0,0,0,0,0
"3488",4,0,0,0,1,0,0,1,0,0,0
"3489",4,1,0,0,0,0,0,0,0,0,0
"3490",NA,0,0,0,0,0,0,0,0,0,0
"3491",3,1,0,0,0,0,0,0,1,1,0
"3492",3,0,0,0,0,0,0,0,0,0,0
"3493",3,1,0,0,0,0,0,0,0,0,0
"3494",1,0,0,0,0,0,0,1,0,0,0
"3495",3,1,0,0,0,0,0,0,0,0,0
"3496",4,1,0,0,0,0,0,1,0,0,0
"3497",3,0,0,0,0,0,0,0,0,0,0
"3498",NA,0,0,0,0,0,0,0,0,0,0
"3499",NA,0,0,0,0,0,0,0,0,0,0
"3500",4,0,0,0,0,0,0,0,0,0,0
"3501",NA,0,0,0,0,0,0,0,0,0,0
"3502",3,1,0,0,0,0,0,0,0,0,0
"3503",3,0,0,0,0,0,0,0,1,0,0
"3504",1,0,0,0,0,0,0,0,0,0,0
"3505",4,1,0,0,0,0,0,0,0,0,0
"3506",2,0,0,0,0,0,0,0,0,0,0
"3507",3,0,1,0,0,0,0,0,0,0,0
"3508",4,0,0,0,0,1,0,0,0,0,0
"3509",3,1,1,0,0,1,0,1,0,0,0
"3510",4,0,0,0,0,1,0,0,0,0,0
"3511",3,0,0,0,0,0,0,0,0,0,0
"3512",4,1,0,0,0,1,0,0,0,0,0
"3513",NA,0,0,0,0,0,0,0,0,0,0
"3514",2,1,0,0,0,0,0,0,0,0,0
"3515",1,1,0,0,0,0,0,0,0,0,0
"3516",1,0,0,0,0,0,0,0,0,0,1
"3517",3,1,0,0,0,0,0,0,0,0,0
"3518",2,1,0,0,0,0,0,0,0,0,0
"3519",4,0,0,0,0,0,0,0,1,0,0
"3520",NA,0,0,0,0,0,0,0,0,0,0
"3521",3,1,0,0,1,0,0,0,0,0,0
"3522",3,0,0,0,0,0,0,0,0,0,0
"3523",1,1,0,0,0,0,0,0,1,0,0
"3524",4,0,0,0,0,0,0,1,0,0,0
"3525",2,1,0,0,0,0,0,0,0,0,1
"3526",4,1,0,0,0,0,0,0,1,0,0
"3527",4,0,0,0,0,0,0,0,1,0,0
"3528",3,0,0,0,0,0,1,0,0,0,0
"3529",NA,0,0,0,0,0,0,0,0,0,0
"3530",4,1,0,0,0,0,0,0,0,0,0
"3531",NA,0,0,0,0,0,0,0,0,0,0
"3532",1,1,0,0,0,0,0,0,1,0,0
"3533",4,1,0,0,0,0,0,0,1,0,0
"3534",NA,0,0,0,0,0,0,0,0,0,0
"3535",1,0,0,0,0,0,0,0,0,0,0
"3536",3,1,0,0,0,0,0,0,0,0,0
"3537",3,0,0,0,0,0,0,0,0,0,0
"3538",3,0,0,0,0,0,0,0,0,0,0
"3539",2,0,0,0,0,0,0,0,0,0,0
"3540",3,0,0,0,0,0,0,0,0,0,0
"3541",1,0,0,0,0,1,0,0,0,0,0
"3542",3,1,0,0,0,0,0,0,0,0,0
"3543",3,1,0,0,0,0,0,0,0,0,0
"3544",1,0,0,0,0,0,0,0,0,0,0
"3545",3,1,0,0,0,0,0,1,0,0,0
"3546",4,1,0,0,0,0,0,0,0,0,0
"3547",3,0,1,0,0,0,0,0,0,0,0
"3548",4,0,0,0,1,0,0,0,0,0,0
"3549",4,1,0,0,0,0,0,1,0,0,0
"3550",3,1,0,0,1,1,0,0,0,0,0
"3551",1,0,0,0,0,0,0,0,0,0,0
"3552",3,1,0,0,0,0,0,0,1,0,0
"3553",4,0,0,0,0,0,0,0,1,0,0
"3554",1,0,0,0,0,0,0,0,0,0,0
"3555",NA,0,0,0,0,0,0,0,0,0,0
"3556",2,1,0,0,0,0,0,1,1,0,0
"3557",NA,0,0,0,0,0,0,0,0,0,0
"3558",3,0,0,0,1,0,0,0,0,0,0
"3559",3,1,0,0,0,0,0,0,0,0,0
"3560",3,0,0,0,0,0,0,0,0,0,0
"3561",4,0,0,0,0,0,0,0,0,0,0
"3562",3,0,0,0,0,0,0,0,0,0,0
"3563",4,0,0,0,0,1,0,0,0,0,0
"3564",3,0,1,0,0,0,0,1,0,0,0
"3565",4,0,0,0,0,0,0,0,0,0,1
"3566",3,1,0,0,0,1,0,1,0,0,0
"3567",1,0,0,0,0,0,0,0,0,0,0
"3568",1,0,0,0,0,0,0,0,0,0,0
"3569",4,0,0,0,0,0,0,0,0,0,1
"3570",NA,0,0,0,0,0,0,0,0,0,0
"3571",4,1,0,0,0,0,0,0,1,0,0
"3572",3,1,0,0,0,0,0,0,0,0,0
"3573",NA,0,0,0,0,0,0,0,0,0,0
"3574",3,1,1,1,0,1,0,1,0,0,0
"3575",3,1,0,0,0,0,0,0,0,0,0
"3576",1,0,0,0,0,0,0,0,0,0,0
"3577",4,1,0,0,1,0,0,0,0,0,0
"3578",4,0,0,0,0,0,0,0,0,1,0
"3579",4,0,0,0,0,0,0,0,1,0,0
"3580",3,0,0,0,0,0,0,0,0,0,0
"3581",3,0,0,0,0,0,0,0,0,0,0
"3582",3,0,0,0,0,0,0,0,1,0,0
"3583",4,0,0,0,0,0,0,0,0,1,0
"3584",NA,0,0,0,0,0,0,0,0,0,0
"3585",4,0,0,0,0,0,0,0,0,0,1
"3586",4,1,0,0,0,1,1,0,0,0,0
"3587",4,0,0,0,0,0,0,0,1,0,0
"3588",1,0,0,0,0,0,0,0,0,0,1
"3589",3,1,0,0,0,0,0,0,0,0,0
"3590",3,0,0,0,0,0,0,0,1,0,0
"3591",3,1,0,0,0,0,0,0,0,0,0
"3592",4,0,0,0,1,0,0,0,0,0,0
"3593",4,0,0,0,0,0,0,1,1,0,0
"3594",NA,0,0,0,0,0,0,0,0,0,0
"3595",4,1,0,0,0,1,0,1,0,0,0
"3596",2,0,0,0,0,0,0,0,0,0,0
"3597",3,0,1,0,0,0,0,0,0,0,0
"3598",3,0,0,0,0,1,0,0,0,0,0
"3599",4,0,0,0,0,0,0,0,0,0,0
"3600",4,0,0,0,0,0,0,1,0,0,0
"3601",3,0,0,0,0,0,0,0,0,0,0
"3602",2,1,0,0,0,1,0,1,0,0,0
"3603",3,1,0,0,0,0,0,0,1,0,0
"3604",NA,0,0,0,0,0,0,0,0,0,0
"3605",4,0,0,0,0,1,0,0,0,0,0
"3606",1,1,0,0,0,0,0,0,0,0,0
"3607",3,1,0,0,0,0,0,0,0,0,0
"3608",3,0,0,0,0,0,0,0,1,0,0
"3609",NA,0,0,0,0,0,0,0,0,0,0
"3610",4,1,0,0,0,0,0,0,0,0,0
"3611",3,1,0,0,0,0,0,0,0,0,0
"3612",4,1,0,0,0,1,0,0,1,0,0
"3613",NA,0,0,0,0,0,0,0,0,0,0
"3614",1,0,0,0,0,0,0,0,0,0,0
"3615",3,0,0,0,0,0,0,0,0,1,1
"3616",2,1,0,0,0,0,0,0,0,0,0
"3617",3,1,0,0,0,0,0,1,0,0,0
"3618",4,1,0,0,0,0,0,0,0,0,0
"3619",3,0,0,0,0,0,1,0,0,0,0
"3620",3,0,0,0,0,0,0,1,0,0,0
"3621",1,1,0,0,0,1,0,1,0,0,0
"3622",4,0,0,0,0,0,0,0,1,0,0
"3623",NA,0,0,0,0,0,0,0,0,0,0
"3624",2,1,0,0,0,0,0,0,0,0,0
"3625",3,0,0,0,0,0,1,0,0,0,0
"3626",2,0,0,0,0,0,0,0,1,0,0
"3627",1,0,0,0,0,0,0,0,0,0,0
"3628",4,0,0,0,0,0,0,0,0,0,0
"3629",4,1,0,0,0,0,0,1,0,0,0
"3630",2,0,0,0,0,0,0,0,0,0,0
"3631",3,1,0,0,0,0,0,0,0,0,1
"3632",3,0,0,0,0,0,1,0,0,0,0
"3633",3,1,0,0,0,0,0,0,0,0,0
"3634",1,0,0,0,0,0,0,1,0,0,0
"3635",1,0,0,0,0,0,0,0,0,0,0
"3636",4,0,0,0,0,1,0,0,0,0,0
"3637",3,0,0,0,0,0,0,0,0,0,0
"3638",2,1,1,0,0,0,0,0,1,0,0
"3639",2,1,0,0,0,0,0,0,0,0,0
"3640",4,0,0,0,0,0,0,1,0,0,0
"3641",1,0,0,0,0,0,0,0,0,0,0
"3642",3,1,0,0,0,0,0,0,0,0,0
"3643",3,0,0,1,0,0,0,0,0,0,0
"3644",1,1,0,0,0,0,1,0,0,0,0
"3645",4,0,0,0,0,0,0,0,1,0,0
"3646",3,1,0,0,0,1,0,1,1,0,0
"3647",4,0,0,0,0,1,0,0,0,0,0
"3648",2,1,0,0,0,0,0,0,0,0,0
"3649",1,0,0,0,0,0,0,0,0,0,0
"3650",3,1,0,0,0,0,0,1,0,0,0
"3651",1,1,0,0,0,0,0,0,0,0,0
"3652",3,1,0,0,0,1,0,0,0,0,0
"3653",1,0,0,0,0,0,0,0,0,0,0
"3654",2,0,0,0,0,0,0,0,0,0,0
"3655",NA,0,0,0,0,0,0,0,0,0,0
"3656",3,0,0,0,0,0,0,1,0,0,0
"3657",4,1,0,0,0,0,0,0,0,0,0
"3658",3,1,0,0,0,0,0,0,1,0,0
"3659",4,0,0,0,0,0,0,0,1,0,0
"3660",NA,0,0,0,0,0,0,0,0,0,0
"3661",4,1,0,0,0,1,0,1,0,0,0
"3662",2,1,0,0,0,0,0,1,1,0,0
"3663",3,0,0,0,0,0,0,1,0,0,0
"3664",3,1,0,0,0,0,0,0,1,0,0
"3665",3,0,0,0,0,0,0,0,0,0,0
"3666",3,1,0,0,0,0,0,0,1,0,0
"3667",4,1,0,0,0,1,0,1,0,1,0
"3668",4,1,0,0,0,0,0,0,0,0,0
"3669",NA,0,0,0,0,0,0,0,0,0,0
"3670",NA,0,0,0,0,0,0,0,0,0,0
"3671",2,1,0,0,0,0,0,0,0,1,0
"3672",4,1,0,0,0,0,0,0,0,0,0
"3673",3,1,0,0,0,0,0,0,0,0,0
"3674",NA,0,0,0,0,0,0,0,0,0,0
"3675",3,1,0,0,0,0,0,0,0,0,1
"3676",1,1,0,0,0,0,0,0,0,0,1
"3677",1,1,0,0,0,0,0,1,0,0,0
"3678",4,1,0,0,0,0,0,0,0,0,0
"3679",2,0,0,0,0,0,0,0,1,0,0
"3680",1,1,1,0,0,0,0,0,0,0,0
"3681",4,0,0,0,0,0,0,0,0,0,0
"3682",3,0,0,0,0,0,0,0,1,0,0
"3683",2,1,0,0,0,0,0,0,0,0,0
"3684",NA,0,0,0,0,0,0,0,0,0,0
"3685",NA,0,0,0,0,0,0,0,0,0,0
"3686",4,1,0,0,0,0,0,0,0,0,0
"3687",3,1,0,0,0,0,0,0,0,0,0
"3688",3,0,0,0,0,0,0,1,0,0,1
"3689",NA,0,0,0,0,0,0,0,0,0,0
"3690",3,1,0,0,0,0,0,0,0,0,0
"3691",1,0,0,0,0,0,0,0,0,0,0
"3692",1,0,0,0,0,0,0,0,0,0,0
"3693",4,1,0,0,1,1,0,1,1,0,0
"3694",4,1,0,0,0,0,0,0,1,0,0
"3695",4,1,0,0,0,0,0,1,0,0,0
"3696",1,0,0,0,0,0,0,0,0,0,1
"3697",4,1,0,0,0,0,0,0,0,0,0
"3698",4,0,0,0,0,1,0,0,0,0,0
"3699",3,1,0,0,0,0,0,0,0,0,0
"3700",3,0,0,0,0,0,0,0,0,0,0
"3701",2,1,0,0,0,0,0,0,0,0,0
"3702",2,1,0,0,0,0,0,0,1,0,0
"3703",4,0,0,0,0,0,0,0,0,0,1
"3704",4,0,0,0,0,1,0,0,0,0,0
"3705",NA,1,0,0,1,1,0,1,1,0,0
"3706",4,0,0,0,0,1,0,1,0,0,0
"3707",3,0,0,0,0,1,0,0,0,0,0
"3708",4,1,0,0,0,1,0,0,1,0,0
"3709",NA,0,0,0,0,0,0,0,0,0,0
"3710",1,0,0,0,0,0,0,0,0,0,0
"3711",4,1,0,0,0,1,0,0,0,0,0
"3712",NA,0,0,0,0,0,0,0,0,0,0
"3713",1,1,0,0,0,0,0,0,0,0,0
"3714",3,1,0,0,0,0,0,0,0,0,0
"3715",3,0,1,0,0,1,0,0,0,0,0
"3716",2,1,0,0,0,0,0,0,0,0,0
"3717",2,1,0,0,0,0,0,0,0,0,0
"3718",NA,0,0,0,0,0,0,0,0,0,0
"3719",NA,0,0,0,0,0,0,0,0,0,0
"3720",3,1,0,0,0,0,0,0,0,0,0
"3721",3,1,0,0,0,0,0,1,0,0,0
"3722",3,0,0,0,0,0,0,0,1,0,0
"3723",2,0,0,0,0,0,0,0,1,0,0
"3724",4,0,0,0,0,0,0,0,0,0,0
"3725",4,0,0,0,0,1,0,1,0,0,0
"3726",3,1,0,0,0,0,0,0,0,0,0
"3727",3,0,0,0,0,0,0,0,0,0,0
"3728",3,0,0,0,0,0,0,0,1,0,0
"3729",4,1,0,0,0,1,0,0,0,0,0
